"id.time2","level_2"
"AC018643.4","0.136300150852688"
"AC018647.3","0.13644757432775"
"AC018693.6","0.134385654436883"
"AC018717.1","0.136355564745913"
"AC018730.4","0.136524970131537"
"AC018737.3","0.138041787141211"
"AC018742.1","0.135590601959882"
"AC018755.17","0.134272540962624"
"AC018766.4","0.135768602243249"
"AC018766.6","0.136526414114414"
"AC018799.1","0.137191254754177"
"AC018816.3","0.135857031057219"
"AC018832.1","0.137895235001842"
"AC018878.3","0.135590601959882"
"AC018890.4","0.136317015690968"
"AC018890.6","0.135800264404046"
"AC019048.1","0.137895235001842"
"AC019055.1","0.135590601959882"
"AC019117.1","0.137234087632024"
"AC019117.2","0.134135236236894"
"AC019118.3","0.136300150852688"
"AC019172.2","0.13790388150286"
"AC019181.2","0.136317015690968"
"AC019186.1","0.138083485156067"
"AC019206.1","0.13841687961594"
"AC019349.5","0.134770578815514"
"AC020571.3","0.138842467131473"
"AC020594.5","0.133396096840299"
"AC020743.2","0.137191254754177"
"AC020743.3","0.135768602243249"
"AC020956.3","0.138480047011034"
"AC021106.1","0.137912391804649"
"AC021188.4","0.140057757127467"
"AC021218.2","0.134930341224736"
"AC021224.1","0.133937103279754"
"AC022007.5","0.13790388150286"
"AC022154.7","0.136524970131537"
"AC022182.1","0.138041787141211"
"AC022182.3","0.137470340820322"
"AC022201.4","0.137191254754177"
"AC022201.5","0.139046693677863"
"AC022816.2","0.137470340820322"
"AC023115.2","0.137895235001842"
"AC023115.4","0.137234087632024"
"AC023128.1","0.135800264404046"
"AC023137.2","0.139137552195218"
"AC023347.1","0.137191254754177"
"AC023469.1","0.136526414114414"
"AC023481.1","0.136526414114414"
"AC023491.2","0.138779326304021"
"AC023590.1","0.135352174316319"
"AC023669.1","0.135768602243249"
"AC024028.1","0.138502408750336"
"AC024084.1","0.138405601955291"
"AC024560.2","0.135590601959882"
"AC024592.12","0.139315850837671"
"AC024592.9","0.137008029120556"
"AC024704.2","0.136317015690968"
